x1,x2
0.25788679461476965,-0.768383620259617
0.2220342260499127,0.25788679461476965
0.15690896265870005,0.2220342260499127
-1.1188749522835688,0.15690896265870005
-1.3757458418025639,-1.1188749522835688
-1.0668263752873341,-1.3757458418025639
1.2656945590781468,-1.0668263752873341
0.729886824112687,1.2656945590781468
0.034730114659058064,0.729886824112687
0.49011427925823403,0.034730114659058064
-0.03283108012308125,0.49011427925823403
-2.3463909690726545,-0.03283108012308125
-0.40637092387234097,-2.3463909690726545
-0.7126835983226087,-0.40637092387234097
-0.6413417525273168,-0.7126835983226087
0.827806812481572,-0.6413417525273168
-0.25858733484975205,0.827806812481572
-0.3690150737179454,-0.25858733484975205
0.9877784470106091,-0.3690150737179454
0.9855533290336813,0.9877784470106091
1.8433281690579597,0.9855533290336813
-0.1685219810499048,1.8433281690579597
1.0938946400701013,-0.1685219810499048
-0.41198119149937207,1.0938946400701013
0.009979167856834753,-0.41198119149937207
-1.4931395887174805,0.009979167856834753
-0.773889669036661,-1.4931395887174805
-0.8151821696246921,-0.773889669036661
-0.5006692288140422,-0.8151821696246921
-0.5310181967318292,-0.5006692288140422
0.027221031831559134,-0.5310181967318292
-0.5969695868522022,0.027221031831559134
-0.6504165027552857,-0.5969695868522022
0.30124483713893624,-0.6504165027552857
-0.5980707730358796,0.30124483713893624
0.766357470151324,-0.5980707730358796
0.38745277922588506,0.766357470151324
0.25646246907927295,0.38745277922588506
0.4976417824448435,0.25646246907927295
-0.8008656758824023,0.4976417824448435
0.15253705706000592,-0.8008656758824023
-0.3821699966771278,0.15253705706000592
-0.5428859271133106,-0.3821699966771278
-1.1431052643286408,-0.5428859271133106
-1.119605414367158,-1.1431052643286408
0.11852836159936081,-1.119605414367158
-1.5900148656654882,0.11852836159936081
0.7907090321077093,-1.5900148656654882
2.6471271091045705,0.7907090321077093
0.20302910396676455,2.6471271091045705
-0.818693235179446,0.20302910396676455
0.5886863562779043,-0.818693235179446
0.25866508955381057,0.5886863562779043
-2.254541678019455,0.25866508955381057
-2.5549734685008607,-2.254541678019455
-0.5554487703358413,-2.5549734685008607
-0.5893170428115772,-0.5554487703358413
-0.8009734409241788,-0.5893170428115772
0.6707034369139417,-0.8009734409241788
-1.9465522181690673,0.6707034369139417
-0.24364039657911202,-1.9465522181690673
-0.8763966254307658,-0.24364039657911202
-1.1417577658040952,-0.8763966254307658
-1.0327440816929219,-1.1417577658040952
-0.33066542707067725,-1.0327440816929219
-0.3004192372900131,-0.33066542707067725
0.8472539392501456,-0.3004192372900131
0.41436171515374115,0.8472539392501456
0.398908321148986,0.41436171515374115
1.9420976090943398,0.398908321148986
0.3492971477919434,1.9420976090943398
1.6132832221968678,0.3492971477919434
1.5042399758311982,1.6132832221968678
1.2858618786034386,1.5042399758311982
-0.47845393072834275,1.2858618786034386
-0.2673114848628188,-0.47845393072834275
0.34916857052221195,-0.2673114848628188
0.6081083121972504,0.34916857052221195
1.2243566713542988,0.6081083121972504
0.6593321048313385,1.2243566713542988
-0.31912677203092266,0.6593321048313385
0.9408599694190294,-0.31912677203092266
-0.03873822394787635,0.9408599694190294
0.38882592138461275,-0.03873822394787635
0.3503716344847049,0.38882592138461275
-0.31920798686908536,0.3503716344847049
-0.21412329882880593,-0.31920798686908536
-1.818909281211716,-0.21412329882880593
0.045489473893961074,-1.818909281211716
0.2901279738922174,0.045489473893961074
-0.1583132812986509,0.2901279738922174
0.9595670807342724,-0.1583132812986509
-1.5261093211461092,0.9595670807342724
-1.5357043794660417,-1.5261093211461092
1.2982477365116925,-1.5357043794660417
-0.611436059615022,1.2982477365116925
-0.20966068607304883,-0.611436059615022
0.20982894263173918,-0.20966068607304883
0.20700598194673187,0.20982894263173918
-0.19139805492518422,0.20700598194673187
0.5822417719378131,-0.19139805492518422
0.09317904207149783,0.5822417719378131
-0.5037940558886413,0.09317904207149783
-0.2717723614463315,-0.5037940558886413
0.2313627439338725,-0.2717723614463315
0.29534693296156544,0.2313627439338725
0.4221757941053319,0.29534693296156544
-0.47167758348950006,0.4221757941053319
-0.7820024162116441,-0.47167758348950006
0.42859001515847245,-0.7820024162116441
0.1258456397084838,0.42859001515847245
-0.557622567548731,0.1258456397084838
1.1946804979622314,-0.557622567548731
0.05408792710099408,1.1946804979622314
0.7981030792460526,0.05408792710099408
-0.7563951211683861,0.7981030792460526
-2.2406576610917894,-0.7563951211683861
-0.721849835299958,-2.2406576610917894
-0.8925076223583688,-0.721849835299958
-1.0984184635061789,-0.8925076223583688
-1.0391429475286866,-1.0984184635061789
-2.654473202775912,-1.0391429475286866
-0.12380950594391527,-2.654473202775912
-0.435105025095338,-0.12380950594391527
-1.479529343798494,-0.435105025095338
-0.8582982388958695,-1.479529343798494
-1.5640745083560121,-0.8582982388958695
-0.2738651317401903,-1.5640745083560121
0.35899800052277087,-0.2738651317401903
-0.7755506352689814,0.35899800052277087
0.34059567318701855,-0.7755506352689814
-1.5020550238533725,0.34059567318701855
-1.4135974020668844,-1.5020550238533725
-0.8681260621492826,-1.4135974020668844
-0.6265112610179462,-0.8681260621492826
-0.16322559353019622,-0.6265112610179462
-1.205730913942875,-0.16322559353019622
-0.5697691520183016,-1.205730913942875
0.6342449200126568,-0.5697691520183016
-0.19231699771217378,0.6342449200126568
1.3856430553290968,-0.19231699771217378
0.14090369284285725,1.3856430553290968
-0.3848053313070954,0.14090369284285725
0.7562624090104189,-0.3848053313070954
2.281325401748177,0.7562624090104189
1.2031418418329227,2.281325401748177
-0.32599119555037337,1.2031418418329227
0.6005803941711985,-0.32599119555037337
-0.3039663086510702,0.6005803941711985
-0.8326174928068844,-0.3039663086510702
0.20285191816707537,-0.8326174928068844
-0.740063250331117,0.20285191816707537
-1.4984132634460567,-0.740063250331117
-1.453477515675133,-1.4984132634460567
-0.5142292680420176,-1.453477515675133
0.8789742732343582,-0.5142292680420176
-0.42760071390694954,0.8789742732343582
0.2101430372907465,-0.42760071390694954
-0.7939915601878739,0.2101430372907465
1.160544653592796,-0.7939915601878739
-0.19064428290548985,1.160544653592796
0.44492633977324314,-0.19064428290548985
-0.15059629916326267,0.44492633977324314
0.034665686902585965,-0.15059629916326267
-2.157732896372715,0.034665686902585965
0.6790231225848827,-2.157732896372715
-1.3200384321609175,0.6790231225848827
0.7552405911371267,-1.3200384321609175
-0.46234269313256426,0.7552405911371267
-0.41738430669273535,-0.46234269313256426
1.040437967119019,-0.41738430669273535
-0.12415154484232227,1.040437967119019
0.3896826379383565,-0.12415154484232227
0.6091795158080556,0.3896826379383565
-0.33981228966054877,0.6091795158080556
-0.03576694557510081,-0.33981228966054877
-0.4513088364038673,-0.03576694557510081
1.4743058337979917,-0.4513088364038673
1.0727878374092064,1.4743058337979917
-0.23476424033208942,1.0727878374092064
-1.9092906288597293,-0.23476424033208942
-1.2273677634632325,-1.9092906288597293
-0.389978302362679,-1.2273677634632325
1.0279708675269945,-0.389978302362679
-0.9433387220207483,1.0279708675269945
-0.19215443120329428,-0.9433387220207483
-0.5014302728897956,-0.19215443120329428
-0.03132742857116036,-0.5014302728897956
1.6608741250033479,-0.03132742857116036
-0.2893269870209485,1.6608741250033479
-0.521406762983004,-0.2893269870209485
-0.9796010585652045,-0.521406762983004
1.0141556839268548,-0.9796010585652045
0.08968624216930007,1.0141556839268548
1.3444915446702304,0.08968624216930007
-1.2029408851898113,1.3444915446702304
-0.34658220090445835,-1.2029408851898113
-1.5278584710701995,-0.34658220090445835
-1.3833689763097545,-1.5278584710701995
-0.7343172311287968,-1.3833689763097545
-0.818870811954674,-0.7343172311287968
0.8605364181151586,-0.818870811954674
-0.6223859170724604,0.8605364181151586
0.34660267018327273,-0.6223859170724604
-0.6137512923474606,0.34660267018327273
0.008587967715021155,-0.6137512923474606
0.03157105002874567,0.008587967715021155
-2.2569907037465646,0.03157105002874567
-0.09474432556698908,-2.2569907037465646
-0.7642944719556432,-0.09474432556698908
-1.415049240252963,-0.7642944719556432
-0.15395136852171865,-1.415049240252963
0.4499445742695569,-0.15395136852171865
-0.09102510003657452,0.4499445742695569
-0.024311084947770886,-0.09102510003657452
0.8550967338281045,-0.024311084947770886
2.2547640587555,0.8550967338281045
1.9775159226069832,2.2547640587555
0.2074626914481048,1.9775159226069832
1.0553020318403583,0.2074626914481048
0.08575839385683204,1.0553020318403583
-0.27873297633601984,0.08575839385683204
1.5434500688777808,-0.27873297633601984
3.3696465986835173,1.5434500688777808
2.715196373551948,3.3696465986835173
1.927059509771751,2.715196373551948
0.35644320273141505,1.927059509771751
0.6053490742789449,0.35644320273141505
2.2918523815358833,0.6053490742789449
1.2938663109453996,2.2918523815358833
0.8159398936657943,1.2938663109453996
-0.9641437278854003,0.8159398936657943
0.4844021939458411,-0.9641437278854003
2.2304427268535436,0.4844021939458411
-0.5153430467107313,2.2304427268535436
-0.37503958370316604,-0.5153430467107313
1.1130188695578047,-0.37503958370316604
0.6352903476901455,1.1130188695578047
2.1746962196078448,0.6352903476901455
0.6106489710359005,2.1746962196078448
0.06941225647470436,0.6106489710359005
0.10196374542549252,0.06941225647470436
0.7224801441348753,0.10196374542549252
-0.37821411917415937,0.7224801441348753
-0.9791462367845208,-0.37821411917415937
0.3249957953377253,-0.9791462367845208
0.09839229852009725,0.3249957953377253
-0.5190125975903552,0.09839229852009725
-0.2916161242688789,-0.5190125975903552
-0.9097413882812764,-0.2916161242688789
0.29367414901072353,-0.9097413882812764
-0.05459217090348528,0.29367414901072353
-1.1673371653270963,-0.05459217090348528
-1.5286350368746093,-1.1673371653270963
-1.0090650107313195,-1.5286350368746093
-1.2327741116444595,-1.0090650107313195
-1.632930900014088,-1.2327741116444595
-0.6194080430351908,-1.632930900014088
-3.4855633463888918,-0.6194080430351908
-0.8308956493647031,-3.4855633463888918
1.0794262368107383,-0.8308956493647031
0.76216494813486,1.0794262368107383
1.4770145109475745,0.76216494813486
0.9679243521740455,1.4770145109475745
3.1901758093596166,0.9679243521740455
1.6455998356966202,3.1901758093596166
-0.7650775831746817,1.6455998356966202
-0.6868890165581081,-0.7650775831746817
0.4466121728791367,-0.6868890165581081
-0.002009154495099974,0.4466121728791367
0.11205006186242937,-0.002009154495099974
0.5307735996793324,0.11205006186242937
-1.088055801469536,0.5307735996793324
-0.33789853494041683,-1.088055801469536
-1.282452863329937,-0.33789853494041683
-1.7143872169967134,-1.282452863329937
0.07646739243562273,-1.7143872169967134
-1.1238681788056684,0.07646739243562273
1.1573472296565004,-1.1238681788056684
1.4623673835910338,1.1573472296565004
-0.6728307617404897,1.4623673835910338
-0.16225705271556157,-0.6728307617404897
0.19575871187929011,-0.16225705271556157
-0.3578872757930009,0.19575871187929011
-0.1090374360139954,-0.3578872757930009
-0.6935482852548484,-0.1090374360139954
0.8122186738195036,-0.6935482852548484
0.8835291554833553,0.8122186738195036
0.4512749495450553,0.8835291554833553
0.702748401493139,0.4512749495450553
2.1957474157589463,0.702748401493139
0.7027890607755549,2.1957474157589463
0.014918548506887785,0.7027890607755549
-0.5337918722941626,0.014918548506887785
-0.4947229717876037,-0.5337918722941626
0.24343847427602605,-0.4947229717876037
-0.49568661954552756,0.24343847427602605
-0.4311197135662589,-0.49568661954552756
-1.1090276276211224,-0.4311197135662589
-1.4474168196140513,-1.1090276276211224
-0.3969867536511346,-1.4474168196140513
-1.226746755902922,-0.3969867536511346
-0.006889640298225752,-1.226746755902922
0.8881505417352763,-0.006889640298225752
-0.3814558174607194,0.8881505417352763
-0.49031094856957974,-0.3814558174607194
-0.7703115813755199,-0.49031094856957974
0.2771723597489495,-0.7703115813755199
-0.8762659923714351,0.2771723597489495
-0.6590687914966277,-0.8762659923714351
-0.9022779809083394,-0.6590687914966277
-1.5301282597638615,-0.9022779809083394
-0.8254962442987469,-1.5301282597638615
-0.041686676486698604,-0.8254962442987469
0.9769284042017388,-0.041686676486698604
-1.3207823348315322,0.9769284042017388
-1.3013538193406151,-1.3207823348315322
-2.179859014593078,-1.3013538193406151
-2.162898525461077,-2.179859014593078
-0.538516935982327,-2.162898525461077
-0.14248012598416016,-0.538516935982327
-1.7722484944352084,-0.14248012598416016
-1.6548867810461227,-1.7722484944352084
-1.492625654889904,-1.6548867810461227
0.19022988707899458,-1.492625654889904
0.2585753966549688,0.19022988707899458
-0.7688533467577207,0.2585753966549688
-0.7773587775388018,-0.7688533467577207
-0.8406752342546213,-0.7773587775388018
-0.5686280249855697,-0.8406752342546213
0.8975740453057722,-0.5686280249855697
1.199102222504222,0.8975740453057722
0.47796748563220587,1.199102222504222
0.6466713561311679,0.47796748563220587
0.8843357483297695,0.6466713561311679
-0.4207148673649815,0.8843357483297695
-0.5783175845725984,-0.4207148673649815
1.590889394926201,-0.5783175845725984
0.8846561038626582,1.590889394926201
1.007921039602028,0.8846561038626582
0.3724086815386889,1.007921039602028
1.3151721837532173,0.3724086815386889
0.3642297340287406,1.3151721837532173
0.8457341184140086,0.3642297340287406
1.5024915184709464,0.8457341184140086
1.418040604285685,1.5024915184709464
2.9038205752069737,1.418040604285685
2.8060019400499083,2.9038205752069737
-0.5857368954155171,2.8060019400499083
-1.3531642902443248,-0.5857368954155171
0.08828941209162688,-1.3531642902443248
-0.5270973731479113,0.08828941209162688
0.6905782778191716,-0.5270973731479113
0.44447602789405016,0.6905782778191716
0.28658848621993394,0.44447602789405016
0.4385952050031911,0.28658848621993394
0.27344630612376863,0.4385952050031911
1.3856565935791214,0.27344630612376863
0.7701558509769133,1.3856565935791214
0.9358215351325977,0.7701558509769133
-1.2735332498908973,0.9358215351325977
-2.449559529854138,-1.2735332498908973
-0.8385084295169077,-2.449559529854138
0.6852481092238284,-0.8385084295169077
-0.019435957318229752,0.6852481092238284
0.08515106103295532,-0.019435957318229752
0.18329351881158737,0.08515106103295532
-0.2183835990078524,0.18329351881158737
0.7321010656076046,-0.2183835990078524
0.9944071806468987,0.7321010656076046
0.2962385857430761,0.9944071806468987
0.2734408304608046,0.2962385857430761
0.28800904143394157,0.2734408304608046
1.3585725417743402,0.28800904143394157
0.7262945713306905,1.3585725417743402
2.131746417401952,0.7262945713306905
-0.36093880835222913,2.131746417401952
0.7863023186843889,-0.36093880835222913
-1.0871619446524459,0.7863023186843889
-0.28141985407217607,-1.0871619446524459
-1.8993328038120942,-0.28141985407217607
-1.599651576486497,-1.8993328038120942
0.2564575804846676,-1.599651576486497
1.5581912826222384,0.2564575804846676
0.6510480240856953,1.5581912826222384
-0.22040708210534055,0.6510480240856953
-2.7824811342493705,-0.22040708210534055
-0.6831365519966424,-2.7824811342493705
0.021875388788163974,-0.6831365519966424
-2.7677610721657904,0.021875388788163974
-1.8197542381520913,-2.7677610721657904
-0.0005531625018820874,-1.8197542381520913
0.2482205994241884,-0.0005531625018820874
-0.8191248086197964,0.2482205994241884
1.2488684645461323,-0.8191248086197964
1.8369898922100927,1.2488684645461323
-0.13693404987031033,1.8369898922100927
0.2598748613461642,-0.13693404987031033
-0.7479624976497778,0.2598748613461642
-0.9118333610327221,-0.7479624976497778
-1.4814078963437725,-0.9118333610327221
-1.1545038269624013,-1.4814078963437725
-1.2205935389277647,-1.1545038269624013
-0.5867991153621315,-1.2205935389277647
-0.3263932864467501,-0.5867991153621315
-0.5398719743867756,-0.3263932864467501
-1.9592727512344892,-0.5398719743867756
-0.00913874563511441,-1.9592727512344892
0.21567499003836477,-0.00913874563511441
-0.5742149528748877,0.21567499003836477
2.375926063289176,-0.5742149528748877
1.5669495673000147,2.375926063289176
1.0092464580746854,1.5669495673000147
-0.006806669906689433,1.0092464580746854
0.22511790532073844,-0.006806669906689433
-0.5808530608721556,0.22511790532073844
-0.6642621994435836,-0.5808530608721556
-0.5754124758066992,-0.6642621994435836
-2.7751696925323173,-0.5754124758066992
-0.9977963417964687,-2.7751696925323173
-0.37850356985124817,-0.9977963417964687
0.4888825008523146,-0.37850356985124817
-0.8039254412564988,0.4888825008523146
-1.5380005972263842,-0.8039254412564988
-1.0951994832577148,-1.5380005972263842
0.8721930221190123,-1.0951994832577148
-1.3945652138509084,0.8721930221190123
-0.08133351064315619,-1.3945652138509084
0.0557808922205589,-0.08133351064315619
-0.6965451192357022,0.0557808922205589
1.6504286921773685,-0.6965451192357022
-0.3477846185434409,1.6504286921773685
1.173177566287173,-0.3477846185434409
-0.09951174704894267,1.173177566287173
-0.10619248461343557,-0.09951174704894267
-0.2059708042263278,-0.10619248461343557
-1.8232460863926088,-0.2059708042263278
-3.077173957852517,-1.8232460863926088
-2.23431088784703,-3.077173957852517
-2.3699392487485507,-2.23431088784703
0.29318917659089494,-2.3699392487485507
1.6299982449882804,0.29318917659089494
-0.33634307634988736,1.6299982449882804
0.3180770623116337,-0.33634307634988736
-0.6729366195273004,0.3180770623116337
1.1488083889888598,-0.6729366195273004
2.576767795403507,1.1488083889888598
1.9137112422003906,2.576767795403507
0.5294826337955216,1.9137112422003906
0.12741135206161192,0.5294826337955216
0.34383524394229287,0.12741135206161192
-0.2860699800671911,0.34383524394229287
-1.2614938446215687,-0.2860699800671911
-2.257279869573288,-1.2614938446215687
-2.093390538672546,-2.257279869573288
-0.05171937787557801,-2.093390538672546
0.4388221390951536,-0.05171937787557801
-0.7091605241315218,0.4388221390951536
-0.3704116717615199,-0.7091605241315218
-0.9567423028893198,-0.3704116717615199
-1.3761058666112183,-0.9567423028893198
1.780885034707698,-1.3761058666112183
-0.13920441356978985,1.780885034707698
-1.5027090496109412,-0.13920441356978985
0.4184664982021832,-1.5027090496109412
2.101870095266751,0.4184664982021832
1.5674255847087868,2.101870095266751
0.23576342725001337,1.5674255847087868
1.9153698196931828,0.23576342725001337
0.688640628875215,1.9153698196931828
-0.034993733470436605,0.688640628875215
0.4348351203887024,-0.034993733470436605
1.6090466011573477,0.4348351203887024
0.2821703238959011,1.6090466011573477
0.20164894316487453,0.2821703238959011
0.0320809242365809,0.20164894316487453
0.1585883395635451,0.0320809242365809
-0.20323772227632772,0.1585883395635451
-0.8946927534433237,-0.20323772227632772
-2.061704972105316,-0.8946927534433237
-1.3361812773806738,-2.061704972105316
0.6626986091741267,-1.3361812773806738
-1.9427078155888002,0.6626986091741267
-0.7035406763800186,-1.9427078155888002
-1.4886263843015348,-0.7035406763800186
-1.2403572291259009,-1.4886263843015348
0.14079025378502197,-1.2403572291259009
0.08549440636047796,0.14079025378502197
-0.842659315872591,0.08549440636047796
0.7616608317867857,-0.842659315872591
0.7180079122508487,0.7616608317867857
0.6959956881983504,0.7180079122508487
-0.8832340636393825,0.6959956881983504
-0.29803970004957514,-0.8832340636393825
0.5530260470593283,-0.29803970004957514
1.0080057615218199,0.5530260470593283
-0.10532726926512143,1.0080057615218199
1.4605280548723476,-0.10532726926512143
0.609162210068814,1.4605280548723476
